StudentID,Age,Gender,Ethnicity,SocioeconomicStatus,PreviousGrades,GPA,TestScores,DaysPresent,DaysAbsent,Punctuality,ExtracurricularActivities,ParentalEducation,HouseholdIncome,DisciplinaryActions,Suspensions,Tutoring,Counseling,Mentorship,CommuteTime,TransportationAvailability,SocialNetwork
876,22,Male,Black,Low,71.3321905,2.651646922,95.31167597,168,12,0.978701994,No,Associate Degree,89863,1,Yes,No,No,No,34,Yes,0.340676369
877,22,Female,Black,High,91.47078013,2.255549306,87.1717587,171,9,0.951357845,No,Bachelor's Degree,75565,2,No,No,No,No,50,No,0.389160463
878,23,Male,Asian,High,75.89792628,2.884733066,76.64135187,173,7,0.86640014,Yes,PhD,68043,4,No,No,Yes,No,13,Yes,0.755873359
879,20,Male,Hispanic,High,80.54444186,2.084939819,93.03339109,160,20,0.948888434,No,High School,93150,3,Yes,No,No,No,38,Yes,0.07298374
880,22,Female,Hispanic,High,70.1342868,3.369252389,84.74591899,162,18,0.830396036,No,High School,84361,0,No,Yes,No,No,15,Yes,0.865169158
881,23,Male,White,Medium,99.50638369,3.805411021,50.52755612,169,11,0.826063598,No,High School,21245,3,No,No,No,No,10,Yes,0.430202696
882,19,Female,White,Low,71.65982964,3.674526014,69.70450764,154,26,0.869125407,Yes,PhD,61011,4,No,Yes,Yes,No,48,Yes,0.581292976
883,20,Female,Hispanic,High,90.82970124,2.254738947,92.54759497,170,10,0.961540474,No,High School,30355,1,Yes,Yes,Yes,Yes,10,No,0.757476159
884,22,Female,Hispanic,Medium,77.09982601,2.252542274,67.2929429,153,27,0.849269649,Yes,Associate Degree,68692,4,Yes,No,No,No,49,No,0.266051922
885,24,Male,Hispanic,High,68.2486962,3.626868965,51.76075868,153,27,0.812650682,Yes,PhD,69004,0,No,Yes,No,Yes,12,No,0.890314208
886,18,Male,Asian,High,91.98875056,3.848508549,87.30898193,153,27,0.826341907,Yes,PhD,49714,4,Yes,No,No,No,10,No,0.979224972
887,19,Male,Hispanic,Low,73.34427156,2.92133966,90.10191351,153,27,0.971748994,No,PhD,37198,1,No,No,No,Yes,10,Yes,0.494274361
888,19,Female,White,High,94.6077339,2.997942234,58.02968475,169,11,0.926756657,No,Bachelor's Degree,86951,3,No,No,Yes,No,48,No,0.936937365
889,23,Male,Asian,Low,96.6102874,2.636524083,76.86702484,170,10,0.850640233,Yes,Bachelor's Degree,21652,2,No,No,No,Yes,30,No,0.001128623
890,19,Female,Hispanic,Low,94.39295342,3.788530237,59.59777195,167,13,0.911059165,Yes,Bachelor's Degree,63625,3,Yes,Yes,Yes,Yes,54,Yes,0.89423783
891,20,Female,White,Low,61.40031659,3.289805811,85.96172095,167,13,0.905515924,Yes,Master's Degre,38740,1,No,Yes,No,No,39,Yes,0.31104532
892,22,Male,Asian,Medium,91.4949338,2.576503154,63.57752276,165,15,0.931087196,No,Associate Degree,23810,1,No,No,No,Yes,41,Yes,0.311495425
893,22,Female,Hispanic,Medium,76.45357866,2.597565742,65.81075613,158,22,0.846637511,No,PhD,36569,0,No,Yes,Yes,No,42,Yes,0.228088865
894,24,Male,Hispanic,Low,94.94891681,3.782400146,92.24854268,167,13,0.972880597,Yes,PhD,99120,4,No,Yes,No,No,57,No,0.317013901
895,18,Male,Hispanic,High,85.51817051,2.027268048,73.81611761,171,9,0.861873712,Yes,Bachelor's Degree,46783,4,No,Yes,No,Yes,31,Yes,0.213484584
896,23,Male,Asian,Low,93.34572537,2.645453145,83.48772256,151,29,0.938826331,No,PhD,98047,3,Yes,No,No,No,39,Yes,0.905869106
897,18,Male,White,High,79.97727079,3.108713362,70.11865254,170,10,0.803224929,Yes,PhD,29471,2,No,Yes,No,Yes,55,Yes,0.899023727
898,19,Male,White,Low,81.40102018,2.296434924,64.90034286,153,27,0.874531426,No,High School,26163,2,Yes,Yes,Yes,Yes,13,Yes,0.102211315
899,24,Female,Black,High,65.77550529,2.184197508,81.27390302,161,19,0.870341964,No,PhD,83087,0,No,Yes,No,No,32,Yes,0.142858429
900,18,Female,Hispanic,Medium,91.35949435,3.630552662,57.7428787,156,24,0.908696886,Yes,Master's Degre,82071,1,Yes,No,No,No,53,Yes,0.862018639
901,20,Female,Black,High,76.77558447,3.788808777,68.64999178,164,16,0.814547252,Yes,Bachelor's Degree,36065,0,No,Yes,Yes,No,34,No,0.398937771
902,22,Male,Black,Low,80.00320473,3.647212842,60.45185187,156,24,0.958026275,No,Associate Degree,68348,4,No,Yes,No,No,21,No,0.169271677
903,19,Male,White,Medium,91.40390856,3.797575779,84.78974835,178,2,0.84355616,No,Associate Degree,39154,1,Yes,No,Yes,No,26,No,0.510669402
904,24,Male,Asian,High,83.953816,3.106223942,97.21044192,171,9,0.935407563,No,High School,40229,0,Yes,Yes,No,Yes,24,Yes,0.41666805
905,18,Female,Asian,High,68.0439491,3.624516242,99.7755484,175,5,0.960642425,No,Associate Degree,72587,3,No,No,No,Yes,19,Yes,0.219161554
906,23,Male,White,High,83.60930637,2.768085277,72.51384052,170,10,0.912375391,No,Associate Degree,69713,4,Yes,No,No,No,44,No,0.720752218
907,20,Female,Asian,High,76.30531432,3.332535723,62.62651948,166,14,0.948176641,Yes,Bachelor's Degree,46997,2,Yes,No,Yes,No,38,No,0.631289312
908,20,Female,Black,High,78.78102168,3.977671063,72.14146852,165,15,0.932372062,No,Bachelor's Degree,41101,0,No,No,Yes,No,21,No,0.099661614
909,18,Male,Hispanic,Medium,61.13245098,2.451455448,92.3634705,177,3,0.871105959,No,Master's Degre,60391,4,No,No,No,Yes,10,No,0.925386714
910,22,Male,White,Medium,68.40117398,2.779799493,60.30028393,168,12,0.961771708,No,High School,95863,4,No,No,Yes,Yes,10,Yes,0.558469966
911,18,Female,Hispanic,Medium,71.24152326,2.960094755,97.60478258,158,22,0.858940274,Yes,Associate Degree,92723,2,No,Yes,No,Yes,19,No,0.250204487
912,19,Male,Asian,Medium,88.51840031,2.276030974,67.09328844,163,17,0.914242584,Yes,Master's Degre,79405,2,No,No,Yes,No,27,Yes,0.206291815
913,18,Female,Hispanic,Low,60.45969893,2.162077221,99.29018297,166,14,0.949079548,No,High School,54948,2,Yes,Yes,No,No,56,Yes,0.135947981
914,20,Male,Asian,Medium,76.35109045,3.659445733,91.93044438,154,26,0.875791182,No,Associate Degree,73031,0,No,Yes,Yes,Yes,11,Yes,0.424637406
915,24,Male,Asian,High,96.96107482,3.953588746,90.42852671,151,29,0.860553522,Yes,Associate Degree,57921,2,Yes,No,No,No,58,No,0.135541013
916,18,Female,Black,High,64.47522466,2.809450128,65.89523369,169,11,0.891869202,Yes,Bachelor's Degree,92571,3,No,Yes,Yes,No,17,No,0.415816413
917,22,Male,Asian,Medium,80.65697553,2.175299672,50.4388606,165,15,0.963592699,Yes,PhD,97007,4,No,Yes,Yes,Yes,31,No,0.148770428
918,24,Female,Black,High,91.4608953,2.131623521,69.10664544,163,17,0.985984353,Yes,High School,48460,2,Yes,Yes,Yes,Yes,31,Yes,0.656807522
919,23,Male,Black,Medium,97.7012523,3.782636413,65.09046848,163,17,0.909016683,No,Associate Degree,41071,4,No,No,Yes,No,35,Yes,0.785242022
920,21,Female,Black,High,89.87106558,2.927628499,51.86984952,176,4,0.932293241,Yes,High School,86118,1,Yes,Yes,No,Yes,35,No,0.549522748
921,18,Female,White,Low,88.82262195,2.640054633,75.26826283,150,30,0.980654724,No,Master's Degre,68282,1,Yes,Yes,No,No,18,Yes,0.680056875
922,22,Male,White,Low,93.05952361,2.952922542,70.15156556,152,28,0.81970937,No,Master's Degre,78445,2,Yes,No,Yes,Yes,30,No,0.938378737
923,24,Female,Asian,Medium,77.84804884,2.636608189,81.72782339,175,5,0.846415716,Yes,PhD,74816,4,No,Yes,No,Yes,40,Yes,0.63837153
924,22,Male,Black,Medium,92.2337813,2.978071551,81.05931611,156,24,0.941780001,Yes,Associate Degree,23060,1,No,Yes,Yes,No,52,Yes,0.364158198
925,23,Male,White,Medium,60.31857619,3.719112794,56.03733179,175,5,0.964748892,Yes,Bachelor's Degree,33731,2,No,Yes,No,No,15,Yes,0.449480159
926,20,Male,Black,High,96.98244222,3.184602742,98.84827731,164,16,0.971405806,Yes,Associate Degree,97830,4,No,No,Yes,Yes,23,Yes,0.860525226
927,22,Female,Hispanic,Medium,77.73226038,3.389307546,59.34657147,168,12,0.883021435,No,High School,40719,2,No,Yes,No,No,42,Yes,0.130720319
928,24,Female,Hispanic,Low,82.13520751,2.729341352,72.26370124,169,11,0.81786798,No,Master's Degre,67042,4,No,Yes,No,Yes,16,Yes,0.325737022
929,22,Male,Hispanic,High,70.19528996,3.477011757,74.40587717,151,29,0.887556295,No,High School,69116,1,Yes,No,Yes,No,33,Yes,0.577280069
930,22,Male,Asian,Medium,89.70123331,3.33323417,90.65313986,168,12,0.846146918,Yes,PhD,46325,2,No,No,Yes,Yes,18,No,0.676389569
931,22,Female,Black,High,63.06543226,2.239123996,54.9614798,158,22,0.858239291,No,Master's Degre,42597,1,No,No,Yes,Yes,20,Yes,0.763499075
932,19,Male,Hispanic,High,94.9054321,3.145285706,71.43221396,168,12,0.954453511,Yes,Bachelor's Degree,87439,2,No,Yes,Yes,Yes,32,Yes,0.318206796
933,19,Male,White,Medium,93.12467316,2.513486993,81.42510851,176,4,0.815105417,No,Master's Degre,34551,0,No,No,Yes,No,57,No,0.145859134
934,20,Female,Hispanic,High,68.64240465,3.608191339,60.75778108,154,26,0.965516243,Yes,Associate Degree,44278,1,Yes,No,No,Yes,11,No,0.95483921
935,18,Male,Hispanic,Low,92.37297593,2.851875417,81.37339494,167,13,0.885533817,No,Associate Degree,35141,1,Yes,No,Yes,Yes,24,No,0.076392217
936,22,Female,Hispanic,Low,91.45430932,3.98936833,96.18324188,165,15,0.919212786,No,Master's Degre,87913,3,Yes,Yes,No,Yes,44,No,0.095805356
937,23,Male,Asian,High,85.28866391,2.185000876,99.87590656,153,27,0.817930446,Yes,PhD,53615,1,Yes,No,Yes,Yes,45,Yes,0.494942542
938,18,Female,White,Medium,74.94080708,3.560695725,51.62255384,161,19,0.867471816,No,Associate Degree,82751,4,Yes,No,No,No,37,Yes,0.819271028
939,23,Male,Black,High,70.85995017,3.347403467,61.77941141,178,2,0.817940184,No,Associate Degree,47452,2,No,No,No,No,48,No,0.774504106
940,18,Male,White,Low,69.27134361,3.534997661,65.51535579,156,24,0.992308745,Yes,Bachelor's Degree,42725,0,Yes,No,Yes,Yes,53,Yes,0.937699266
941,20,Female,Black,High,72.74435851,2.615059591,69.95630502,163,17,0.96145233,Yes,Master's Degre,70391,4,Yes,No,Yes,Yes,13,No,0.141602576
942,22,Male,Asian,High,96.14233774,2.984108979,62.11285788,172,8,0.891926551,Yes,Associate Degree,95060,4,No,Yes,No,No,19,Yes,0.375727257
943,22,Female,Asian,Low,63.10563104,3.593017039,60.17439973,161,19,0.84472051,Yes,PhD,31698,4,No,Yes,No,Yes,15,Yes,0.282142129
944,21,Male,Asian,High,93.15485105,2.465082663,97.72769212,152,28,0.986691021,Yes,High School,97850,4,Yes,No,Yes,No,39,Yes,0.860870124
945,23,Female,Asian,High,73.955603,2.452066394,95.92608014,154,26,0.868919319,No,Master's Degre,22365,0,No,No,No,Yes,55,Yes,0.48835462
946,18,Female,Black,Medium,80.86397584,3.102101907,52.34962505,166,14,0.832196886,Yes,Bachelor's Degree,63372,3,No,No,No,No,44,Yes,0.026847934
947,18,Female,Hispanic,Medium,91.77942535,3.047127159,66.94065108,175,5,0.912632878,No,Associate Degree,64134,1,Yes,Yes,No,Yes,58,No,0.707964407
948,19,Female,Black,Low,95.37506188,2.564524941,70.25742768,159,21,0.988754824,No,PhD,57823,4,No,Yes,No,No,52,Yes,0.388698098
949,21,Male,White,Low,73.7912568,2.596151301,61.95072673,159,21,0.800766058,Yes,Master's Degre,91158,1,Yes,Yes,No,No,19,Yes,0.531146763
950,24,Male,Asian,Low,78.47373925,2.555690326,81.44364485,160,20,0.847624969,No,PhD,21949,1,Yes,Yes,No,No,41,Yes,0.893787427
951,24,Female,Asian,Medium,76.58064259,3.543024124,82.01903733,166,14,0.987689528,No,PhD,69396,4,No,No,Yes,Yes,51,Yes,0.256737775
952,19,Female,White,Low,60.53004134,3.303801731,92.52521142,154,26,0.834217193,Yes,Bachelor's Degree,51912,3,Yes,No,Yes,No,51,Yes,0.240264676
953,19,Female,Black,Low,71.83771555,3.664834367,87.04346342,162,18,0.82264869,No,Master's Degre,76947,1,Yes,No,Yes,No,12,No,0.263192504
954,19,Male,Hispanic,Low,78.36756935,3.950946057,77.12866635,159,21,0.914037443,Yes,Associate Degree,64387,2,No,No,Yes,Yes,35,Yes,0.338107991
955,23,Male,Hispanic,Medium,76.44374436,2.948328593,82.6793385,158,22,0.972368765,Yes,Bachelor's Degree,83965,1,No,Yes,No,Yes,24,No,0.107353975
956,23,Male,White,High,88.8771691,2.133387763,63.69943908,166,14,0.895421964,Yes,Associate Degree,36508,4,No,No,Yes,Yes,26,Yes,0.697219661
957,20,Male,Hispanic,Low,75.39214469,2.096184621,79.6528095,150,30,0.998912851,No,High School,65592,0,No,Yes,No,Yes,36,Yes,0.207398718
958,20,Female,Black,High,79.57505796,2.591330079,74.46136274,153,27,0.93583434,No,PhD,21919,1,Yes,Yes,No,No,27,No,0.926145747
959,19,Female,Black,Low,77.18434369,3.865089179,56.66722337,153,27,0.814814981,No,High School,62595,3,No,No,Yes,Yes,28,Yes,0.215686314
960,21,Female,White,High,89.62504596,3.04642611,62.12721383,167,13,0.998566426,No,PhD,29617,2,No,Yes,Yes,Yes,21,Yes,0.255642029
961,18,Male,Black,Medium,94.51889596,2.543573032,64.58467254,158,22,0.881578847,Yes,Bachelor's Degree,95268,2,Yes,Yes,No,Yes,33,No,0.297020229
962,23,Male,Asian,Medium,81.27556316,2.798333589,96.21547835,179,1,0.857480507,No,Associate Degree,53298,0,Yes,No,Yes,Yes,14,Yes,0.768538097
963,21,Male,White,Low,91.57728777,3.197190215,61.51933197,174,6,0.911575837,Yes,Associate Degree,26929,0,Yes,Yes,Yes,Yes,33,No,0.427606487
964,22,Female,Black,High,71.87146728,3.305899316,64.46219514,178,2,0.860861518,No,Bachelor's Degree,34456,1,Yes,Yes,No,Yes,36,No,0.819334624
965,23,Female,White,Medium,81.65478441,2.30783902,68.4677065,178,2,0.817291501,No,Master's Degre,57924,4,No,No,No,Yes,57,No,0.784853712
966,23,Male,Hispanic,Low,73.80919815,3.954063353,83.18713693,167,13,0.800285669,No,High School,44240,3,No,Yes,No,No,39,Yes,0.929490423
967,20,Female,Black,Low,76.56803702,3.089544454,55.91191962,163,17,0.889916671,No,High School,29228,2,Yes,Yes,No,No,24,Yes,0.756604155
968,18,Male,Asian,Medium,89.29655459,2.271376636,97.69726062,174,6,0.967372684,No,Associate Degree,41686,0,Yes,No,No,No,56,No,0.05191117
969,18,Male,Black,Medium,95.26649929,3.787270507,93.278561,164,16,0.914463037,Yes,Associate Degree,31920,3,Yes,Yes,No,No,47,Yes,0.837281274
970,24,Female,White,Low,64.85981564,2.149276862,78.86080365,155,25,0.99984146,No,Associate Degree,27432,4,Yes,No,Yes,No,53,No,0.938072597
971,24,Male,White,High,85.38557026,3.815470866,83.70189337,173,7,0.857369329,No,Bachelor's Degree,83575,2,No,Yes,Yes,Yes,43,Yes,0.993689193
972,24,Female,Black,High,83.2857523,3.993131313,50.83302356,159,21,0.856091013,No,Master's Degre,91725,2,Yes,Yes,Yes,Yes,36,No,0.125267594
973,24,Male,Asian,High,64.73660157,3.400863598,66.94723877,178,2,0.831949892,No,High School,53910,4,No,No,No,Yes,29,Yes,0.613273269
974,22,Female,Asian,Low,68.47577322,3.540894442,89.78301153,164,16,0.832812718,Yes,PhD,50226,2,Yes,No,No,Yes,50,No,0.199458666
975,22,Female,Asian,Medium,72.44009979,2.674605673,53.87414869,178,2,0.857037319,No,Bachelor's Degree,93150,4,No,Yes,Yes,No,41,Yes,0.262509641
976,23,Female,White,Low,66.67724283,3.883153705,64.11569171,153,27,0.958568009,Yes,High School,79099,2,No,No,Yes,No,13,No,0.745584338
977,19,Male,Black,Medium,69.7491793,3.059427932,79.26484142,167,13,0.981151358,No,Master's Degre,38013,1,No,Yes,Yes,Yes,14,Yes,0.977667718
978,20,Male,Hispanic,High,70.70403195,3.464776893,62.82065138,167,13,0.995017434,Yes,Bachelor's Degree,41446,4,No,No,No,Yes,17,No,0.594855501
979,20,Female,White,High,73.42695332,3.848215432,96.69889871,174,6,0.846457931,Yes,High School,90375,3,Yes,Yes,Yes,No,31,Yes,0.85058447
980,24,Female,Asian,Medium,89.97561811,3.950359952,56.55293154,166,14,0.976259509,Yes,Bachelor's Degree,82509,1,No,Yes,Yes,No,51,Yes,0.008883804
981,23,Male,Black,Medium,82.87648815,3.666408713,89.8697179,161,19,0.865651018,Yes,High School,20557,3,Yes,Yes,Yes,No,16,No,0.03663164
982,21,Male,Asian,Low,99.44986688,2.606035014,75.3974346,156,24,0.822568109,Yes,High School,50666,2,No,Yes,No,Yes,31,Yes,0.596724337
983,19,Male,Hispanic,High,76.58943308,3.933095033,87.51653879,165,15,0.974004985,No,Master's Degre,57389,3,No,Yes,Yes,Yes,55,Yes,0.388983102
984,23,Female,Asian,Low,90.15460295,3.256239062,65.53576642,160,20,0.927221127,Yes,PhD,67700,1,Yes,No,Yes,No,39,Yes,0.889757815
985,19,Male,Asian,Low,94.85873686,3.861284953,75.72448012,163,17,0.832946179,No,Master's Degre,44578,4,Yes,No,No,No,46,Yes,0.301981913
986,19,Male,Hispanic,Low,87.15913972,3.352210052,92.84176749,152,28,0.885966252,Yes,High School,94779,0,No,Yes,No,Yes,25,No,0.432051028
987,19,Female,Black,High,76.47458962,2.614477924,73.34390496,168,12,0.857451539,Yes,Bachelor's Degree,29596,3,No,Yes,No,Yes,24,Yes,0.527909198
988,23,Male,White,Low,90.14378523,2.740049048,67.9859931,167,13,0.947358914,No,Master's Degre,77500,0,Yes,No,No,Yes,14,Yes,0.273038833
989,24,Male,Black,Low,68.14668551,3.100943554,76.80776931,179,1,0.890683246,Yes,PhD,92534,3,No,No,No,Yes,12,No,0.908494867
990,20,Male,Hispanic,Low,73.10208661,3.580029683,85.86813765,159,21,0.997855989,Yes,High School,30129,3,Yes,No,Yes,No,32,Yes,0.464533585
991,20,Female,Asian,Low,81.8674102,2.635965103,72.17816727,155,25,0.810948996,Yes,Master's Degre,83394,4,Yes,No,Yes,No,19,No,0.424155609
992,24,Female,Black,Low,83.01637549,3.159462332,96.94384876,162,18,0.871003053,Yes,Master's Degre,86046,2,Yes,No,No,No,14,Yes,0.849753049
993,19,Female,White,Low,60.88565902,2.691249987,64.7472912,159,21,0.896380033,No,Master's Degre,31596,1,No,Yes,No,Yes,32,No,0.311978402
994,21,Female,Hispanic,High,97.80456755,3.631538809,73.77318031,167,13,0.900626711,Yes,Master's Degre,85355,1,No,Yes,No,Yes,24,Yes,0.817465345
995,18,Female,Black,Low,87.86509085,2.933456188,87.84638297,175,5,0.863187164,Yes,Bachelor's Degree,32974,1,Yes,No,No,Yes,27,No,0.122272853
996,23,Female,White,Medium,79.82815001,2.153445654,84.45605452,169,11,0.94584805,No,PhD,86673,2,Yes,No,Yes,No,34,No,0.182788533
997,18,Female,Hispanic,Low,97.32508938,2.332105043,93.18205262,175,5,0.974949415,No,PhD,90202,0,Yes,No,Yes,No,17,No,0.950841666
998,24,Male,White,Low,77.56382261,2.122209335,99.84045903,165,15,0.98774386,Yes,High School,94442,1,Yes,No,No,No,40,Yes,0.842447491
999,21,Male,Hispanic,High,99.21742281,2.998605892,71.34291644,174,6,0.961018675,Yes,Associate Degree,41818,0,No,No,No,Yes,30,No,0.387898901
1000,23,Female,Asian,High,80.49139029,2.212674595,55.55754399,174,6,0.970116039,No,Bachelor's Degree,63246,2,Yes,No,No,Yes,11,Yes,0.638456449
